0,1,2,3,4,5,6
Deck A,Deck B,Different,Same,Jaccard,,
Arclight Phoenix,Belcher,15.4,0.2,0.012820512820512822,"{""source"": ""Arclight Phoenix"", ""target"": ""Belcher"", ""value"":0.012820512820512822},","{""source"": ""Arclight Phoenix"", ""target"": ""Belcher"", ""value"":0.11322770341445958},"
Arclight Phoenix,Bomberman,33.8,0.0,0.0,"{""source"": ""Arclight Phoenix"", ""target"": ""Bomberman"", ""value"":0.0},","{""source"": ""Arclight Phoenix"", ""target"": ""Bomberman"", ""value"":0.0},"
Arclight Phoenix,BUG Midrange,18.799999999999997,8.5,0.3113553113553114,"{""source"": ""Arclight Phoenix"", ""target"": ""BUG Midrange"", ""value"":0.3113553113553114},","{""source"": ""Arclight Phoenix"", ""target"": ""BUG Midrange"", ""value"":0.5579922144217708},"
Arclight Phoenix,Burn,31.433333334,0.933333333,0.028836251276737005,"{""source"": ""Arclight Phoenix"", ""target"": ""Burn"", ""value"":0.028836251276737005},","{""source"": ""Arclight Phoenix"", ""target"": ""Burn"", ""value"":0.16981240024431962},"
Arclight Phoenix,Canadian Threshold,22.349999999999998,5.6,0.2003577817531306,"{""source"": ""Arclight Phoenix"", ""target"": ""Canadian Threshold"", ""value"":0.2003577817531306},","{""source"": ""Arclight Phoenix"", ""target"": ""Canadian Threshold"", ""value"":0.4476134289240333},"
Arclight Phoenix,Cloudpost Ramp,41.399999998999995,0.2,0.004807692307807879,"{""source"": ""Arclight Phoenix"", ""target"": ""Cloudpost Ramp"", ""value"":0.004807692307807879},","{""source"": ""Arclight Phoenix"", ""target"": ""Cloudpost Ramp"", ""value"":0.06933752452898703},"
Arclight Phoenix,Dark Depths,38.53333333399999,1.5777777780000002,0.03933518006007014,"{""source"": ""Arclight Phoenix"", ""target"": ""Dark Depths"", ""value"":0.03933518006007014},","{""source"": ""Arclight Phoenix"", ""target"": ""Dark Depths"", ""value"":0.19833098613194597},"
Arclight Phoenix,Death and taxes,37.5,0.30000000000000004,0.007936507936507938,"{""source"": ""Arclight Phoenix"", ""target"": ""Death and taxes"", ""value"":0.007936507936507938},","{""source"": ""Arclight Phoenix"", ""target"": ""Death and taxes"", ""value"":0.08908708063747481},"
Arclight Phoenix,Death's Shadow,19.4,6.4,0.24806201550387602,"{""source"": ""Arclight Phoenix"", ""target"": ""Death's Shadow"", ""value"":0.24806201550387602},","{""source"": ""Arclight Phoenix"", ""target"": ""Death's Shadow"", ""value"":0.49805824509175234},"
Arclight Phoenix,Delver (Other),14.500000000000002,9.9,0.40573770491803285,"{""source"": ""Arclight Phoenix"", ""target"": ""Delver (Other)"", ""value"":0.40573770491803285},","{""source"": ""Arclight Phoenix"", ""target"": ""Delver (Other)"", ""value"":0.636975435097801},"
Arclight Phoenix,Doomsday,10.599999999999998,9.6,0.47524752475247534,"{""source"": ""Arclight Phoenix"", ""target"": ""Doomsday"", ""value"":0.47524752475247534},","{""source"": ""Arclight Phoenix"", ""target"": ""Doomsday"", ""value"":0.6893819875457113},"
Arclight Phoenix,Dragon Stompy,32.966666667,0.0,0.0,"{""source"": ""Arclight Phoenix"", ""target"": ""Dragon Stompy"", ""value"":0.0},","{""source"": ""Arclight Phoenix"", ""target"": ""Dragon Stompy"", ""value"":0.0},"
Arclight Phoenix,Dredge,21.299999999999997,0.0,0.0,"{""source"": ""Arclight Phoenix"", ""target"": ""Dredge"", ""value"":0.0},","{""source"": ""Arclight Phoenix"", ""target"": ""Dredge"", ""value"":0.0},"
Arclight Phoenix,Eldrazi Aggro,40.4,0.0,0.0,"{""source"": ""Arclight Phoenix"", ""target"": ""Eldrazi Aggro"", ""value"":0.0},","{""source"": ""Arclight Phoenix"", ""target"": ""Eldrazi Aggro"", ""value"":0.0},"
Arclight Phoenix,Elves,34.266666668,0.6000000000000001,0.017208413001253982,"{""source"": ""Arclight Phoenix"", ""target"": ""Elves"", ""value"":0.017208413001253982},","{""source"": ""Arclight Phoenix"", ""target"": ""Elves"", ""value"":0.13118084083147957},"
Arclight Phoenix,Food Chain,16.799999999999997,9.0,0.34883720930232565,"{""source"": ""Arclight Phoenix"", ""target"": ""Food Chain"", ""value"":0.34883720930232565},","{""source"": ""Arclight Phoenix"", ""target"": ""Food Chain"", ""value"":0.5906244232186184},"
Arclight Phoenix,Goblins,36.599999999999994,0.6,0.016129032258064516,"{""source"": ""Arclight Phoenix"", ""target"": ""Goblins"", ""value"":0.016129032258064516},","{""source"": ""Arclight Phoenix"", ""target"": ""Goblins"", ""value"":0.1270001270001905},"
Arclight Phoenix,Grixis Control,11.875,11.525,0.49252136752136755,"{""source"": ""Arclight Phoenix"", ""target"": ""Grixis Control"", ""value"":0.49252136752136755},","{""source"": ""Arclight Phoenix"", ""target"": ""Grixis Control"", ""value"":0.70179866594442},"
Arclight Phoenix,Grixis Delver,15.400000000000002,8.950000000000001,0.3675564681724847,"{""source"": ""Arclight Phoenix"", ""target"": ""Grixis Delver"", ""value"":0.3675564681724847},","{""source"": ""Arclight Phoenix"", ""target"": ""Grixis Delver"", ""value"":0.6062643550238499},"
Arclight Phoenix,Humans,35.8,0.0,0.0,"{""source"": ""Arclight Phoenix"", ""target"": ""Humans"", ""value"":0.0},","{""source"": ""Arclight Phoenix"", ""target"": ""Humans"", ""value"":0.0},"
Arclight Phoenix,Infect,28.7,2.8000000000000003,0.0888888888888889,"{""source"": ""Arclight Phoenix"", ""target"": ""Infect"", ""value"":0.0888888888888889},","{""source"": ""Arclight Phoenix"", ""target"": ""Infect"", ""value"":0.29814239699997197},"
Arclight Phoenix,Junk,33.599999999999994,1.6,0.04545454545454546,"{""source"": ""Arclight Phoenix"", ""target"": ""Junk"", ""value"":0.04545454545454546},","{""source"": ""Arclight Phoenix"", ""target"": ""Junk"", ""value"":0.21320071635561044},"
Arclight Phoenix,Lands,49.14285714099999,0.6857142860000001,0.013761467896076197,"{""source"": ""Arclight Phoenix"", ""target"": ""Lands"", ""value"":0.013761467896076197},","{""source"": ""Arclight Phoenix"", ""target"": ""Lands"", ""value"":0.11730928307715548},"
Arclight Phoenix,Legacy Landstill,30.400000000000002,3.1999999999999997,0.09523809523809525,"{""source"": ""Arclight Phoenix"", ""target"": ""Legacy Landstill"", ""value"":0.09523809523809525},","{""source"": ""Arclight Phoenix"", ""target"": ""Legacy Landstill"", ""value"":0.3086066999241838},"
Arclight Phoenix,LOAM,38.000000001000004,1.7333333329999998,0.043624161064704285,"{""source"": ""Arclight Phoenix"", ""target"": ""LOAM"", ""value"":0.043624161064704285},","{""source"": ""Arclight Phoenix"", ""target"": ""LOAM"", ""value"":0.20886397742239873},"
Arclight Phoenix,Maverick,37.066666665,0.2,0.005366726297198871,"{""source"": ""Arclight Phoenix"", ""target"": ""Maverick"", ""value"":0.005366726297198871},","{""source"": ""Arclight Phoenix"", ""target"": ""Maverick"", ""value"":0.0732579435774638},"
Arclight Phoenix,Merfolk,33.2,0.8,0.023529411764705882,"{""source"": ""Arclight Phoenix"", ""target"": ""Merfolk"", ""value"":0.023529411764705882},","{""source"": ""Arclight Phoenix"", ""target"": ""Merfolk"", ""value"":0.1533929977694741},"
Arclight Phoenix,MUD,38.3,0.0,0.0,"{""source"": ""Arclight Phoenix"", ""target"": ""MUD"", ""value"":0.0},","{""source"": ""Arclight Phoenix"", ""target"": ""MUD"", ""value"":0.0},"
Arclight Phoenix,Nic Fit,35.93333333299999,1.9333333330000002,0.05105633802026509,"{""source"": ""Arclight Phoenix"", ""target"": ""Nic Fit"", ""value"":0.05105633802026509},","{""source"": ""Arclight Phoenix"", ""target"": ""Nic Fit"", ""value"":0.2259564958576431},"
Arclight Phoenix,Painter,34.199999999999996,0.8,0.022857142857142857,"{""source"": ""Arclight Phoenix"", ""target"": ""Painter"", ""value"":0.022857142857142857},","{""source"": ""Arclight Phoenix"", ""target"": ""Painter"", ""value"":0.15118578920369088},"
Arclight Phoenix,Pikula,32.3,2.0,0.05830903790087464,"{""source"": ""Arclight Phoenix"", ""target"": ""Pikula"", ""value"":0.05830903790087464},","{""source"": ""Arclight Phoenix"", ""target"": ""Pikula"", ""value"":0.2414726442081476},"
Arclight Phoenix,Reanimator,20.833333335,4.566666667000001,0.1797900262456858,"{""source"": ""Arclight Phoenix"", ""target"": ""Reanimator"", ""value"":0.1797900262456858},","{""source"": ""Arclight Phoenix"", ""target"": ""Reanimator"", ""value"":0.424016540061453},"
Arclight Phoenix,Slivers,35.8,0.0,0.0,"{""source"": ""Arclight Phoenix"", ""target"": ""Slivers"", ""value"":0.0},","{""source"": ""Arclight Phoenix"", ""target"": ""Slivers"", ""value"":0.0},"
Arclight Phoenix,Sneak & Show,23.799999999,5.692307693,0.19300991134525833,"{""source"": ""Arclight Phoenix"", ""target"": ""Sneak & Show"", ""value"":0.19300991134525833},","{""source"": ""Arclight Phoenix"", ""target"": ""Sneak & Show"", ""value"":0.43932893297079617},"
Arclight Phoenix,Stoneblade,24.5,5.4,0.18060200668896323,"{""source"": ""Arclight Phoenix"", ""target"": ""Stoneblade"", ""value"":0.18060200668896323},","{""source"": ""Arclight Phoenix"", ""target"": ""Stoneblade"", ""value"":0.4249729481848971},"
Arclight Phoenix,Storm,9.466666666000002,10.0,0.5136986301545788,"{""source"": ""Arclight Phoenix"", ""target"": ""Storm"", ""value"":0.5136986301545788},","{""source"": ""Arclight Phoenix"", ""target"": ""Storm"", ""value"":0.7167277238635177},"
Arclight Phoenix,UR Delver,19.599999999999998,6.6,0.2519083969465649,"{""source"": ""Arclight Phoenix"", ""target"": ""UR Delver"", ""value"":0.2519083969465649},","{""source"": ""Arclight Phoenix"", ""target"": ""UR Delver"", ""value"":0.5019047688023744},"
Arclight Phoenix,UWx Control,22.55,6.0625,0.21188291830493666,"{""source"": ""Arclight Phoenix"", ""target"": ""UWx Control"", ""value"":0.21188291830493666},","{""source"": ""Arclight Phoenix"", ""target"": ""UWx Control"", ""value"":0.46030741717349793},"
Arclight Phoenix,Zombie Bombardment,22.4,6.2,0.2167832167832168,"{""source"": ""Arclight Phoenix"", ""target"": ""Zombie Bombardment"", ""value"":0.2167832167832168},","{""source"": ""Arclight Phoenix"", ""target"": ""Zombie Bombardment"", ""value"":0.46559984620188266},"
Belcher,Bomberman,20.0,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""Bomberman"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""Bomberman"", ""value"":0.0},"
Belcher,BUG Midrange,22.0,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""BUG Midrange"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""BUG Midrange"", ""value"":0.0},"
Belcher,Burn,19.5,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""Burn"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""Burn"", ""value"":0.0},"
Belcher,Canadian Threshold,19.75,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""Canadian Threshold"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""Canadian Threshold"", ""value"":0.0},"
Belcher,Cloudpost Ramp,27.999999999,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""Cloudpost Ramp"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""Cloudpost Ramp"", ""value"":0.0},"
Belcher,Dark Depths,27.666666667999998,0.111111111,0.003999999995824,"{""source"": ""Belcher"", ""target"": ""Dark Depths"", ""value"":0.003999999995824},","{""source"": ""Belcher"", ""target"": ""Dark Depths"", ""value"":0.06324555317035341},"
Belcher,Death and taxes,24.3,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""Death and taxes"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""Death and taxes"", ""value"":0.0},"
Belcher,Death's Shadow,18.4,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""Death's Shadow"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""Death's Shadow"", ""value"":0.0},"
Belcher,Delver (Other),20.5,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""Delver (Other)"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""Delver (Other)"", ""value"":0.0},"
Belcher,Doomsday,16.0,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""Doomsday"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""Doomsday"", ""value"":0.0},"
Belcher,Dragon Stompy,19.166666667,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""Dragon Stompy"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""Dragon Stompy"", ""value"":0.0},"
Belcher,Dredge,7.5,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""Dredge"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""Dredge"", ""value"":0.0},"
Belcher,Eldrazi Aggro,26.599999999999994,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""Eldrazi Aggro"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""Eldrazi Aggro"", ""value"":0.0},"
Belcher,Elves,21.666666667999998,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""Elves"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""Elves"", ""value"":0.0},"
Belcher,Food Chain,21.0,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""Food Chain"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""Food Chain"", ""value"":0.0},"
Belcher,Goblins,24.0,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""Goblins"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""Goblins"", ""value"":0.0},"
Belcher,Grixis Control,21.125,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""Grixis Control"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""Grixis Control"", ""value"":0.0},"
Belcher,Grixis Delver,19.5,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""Grixis Delver"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""Grixis Delver"", ""value"":0.0},"
Belcher,Humans,22.0,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""Humans"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""Humans"", ""value"":0.0},"
Belcher,Infect,20.5,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""Infect"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""Infect"", ""value"":0.0},"
Belcher,Junk,23.0,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""Junk"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""Junk"", ""value"":0.0},"
Belcher,Lands,34.714285712999995,1.0,0.028000000001008003,"{""source"": ""Belcher"", ""target"": ""Lands"", ""value"":0.028000000001008003},","{""source"": ""Belcher"", ""target"": ""Lands"", ""value"":0.1673320053098271},"
Belcher,Legacy Landstill,23.0,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""Legacy Landstill"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""Legacy Landstill"", ""value"":0.0},"
Belcher,LOAM,26.333333333000002,0.666666667,0.024691358037037033,"{""source"": ""Belcher"", ""target"": ""LOAM"", ""value"":0.024691358037037033},","{""source"": ""Belcher"", ""target"": ""LOAM"", ""value"":0.15713484030296093},"
Belcher,Maverick,23.666666665,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""Maverick"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""Maverick"", ""value"":0.0},"
Belcher,Merfolk,21.0,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""Merfolk"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""Merfolk"", ""value"":0.0},"
Belcher,MUD,24.5,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""MUD"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""MUD"", ""value"":0.0},"
Belcher,Nic Fit,25.999999999,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""Nic Fit"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""Nic Fit"", ""value"":0.0},"
Belcher,Painter,22.0,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""Painter"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""Painter"", ""value"":0.0},"
Belcher,Pikula,22.5,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""Pikula"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""Pikula"", ""value"":0.0},"
Belcher,Reanimator,15.833333335,0.166666667,0.010416666686197916,"{""source"": ""Belcher"", ""target"": ""Reanimator"", ""value"":0.010416666686197916},","{""source"": ""Belcher"", ""target"": ""Reanimator"", ""value"":0.10206207271164894},"
Belcher,Slivers,22.0,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""Slivers"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""Slivers"", ""value"":0.0},"
Belcher,Sneak & Show,21.384615385,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""Sneak & Show"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""Sneak & Show"", ""value"":0.0},"
Belcher,Stoneblade,21.5,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""Stoneblade"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""Stoneblade"", ""value"":0.0},"
Belcher,Storm,15.666666666000001,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""Storm"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""Storm"", ""value"":0.0},"
Belcher,UR Delver,19.0,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""UR Delver"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""UR Delver"", ""value"":0.0},"
Belcher,UWx Control,20.875,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""UWx Control"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""UWx Control"", ""value"":0.0},"
Belcher,Zombie Bombardment,21.0,0.0,0.0,"{""source"": ""Belcher"", ""target"": ""Zombie Bombardment"", ""value"":0.0},","{""source"": ""Belcher"", ""target"": ""Zombie Bombardment"", ""value"":0.0},"
Bomberman,BUG Midrange,40.0,0.0,0.0,"{""source"": ""Bomberman"", ""target"": ""BUG Midrange"", ""value"":0.0},","{""source"": ""Bomberman"", ""target"": ""BUG Midrange"", ""value"":0.0},"
Bomberman,Burn,37.5,0.0,0.0,"{""source"": ""Bomberman"", ""target"": ""Burn"", ""value"":0.0},","{""source"": ""Bomberman"", ""target"": ""Burn"", ""value"":0.0},"
Bomberman,Canadian Threshold,37.75,0.0,0.0,"{""source"": ""Bomberman"", ""target"": ""Canadian Threshold"", ""value"":0.0},","{""source"": ""Bomberman"", ""target"": ""Canadian Threshold"", ""value"":0.0},"
Bomberman,Cloudpost Ramp,37.33333333299999,4.333333333000001,0.10399999999366402,"{""source"": ""Bomberman"", ""target"": ""Cloudpost Ramp"", ""value"":0.10399999999366402},","{""source"": ""Bomberman"", ""target"": ""Cloudpost Ramp"", ""value"":0.32249030992211847},"
Bomberman,Dark Depths,44.333333334,0.7777777779999999,0.0172413793149312,"{""source"": ""Bomberman"", ""target"": ""Dark Depths"", ""value"":0.0172413793149312},","{""source"": ""Bomberman"", ""target"": ""Dark Depths"", ""value"":0.13130643287718693},"
Bomberman,Death and taxes,33.7,4.3,0.11315789473684208,"{""source"": ""Bomberman"", ""target"": ""Death and taxes"", ""value"":0.11315789473684208},","{""source"": ""Bomberman"", ""target"": ""Death and taxes"", ""value"":0.33638949855315353},"
Bomberman,Death's Shadow,36.4,0.0,0.0,"{""source"": ""Bomberman"", ""target"": ""Death's Shadow"", ""value"":0.0},","{""source"": ""Bomberman"", ""target"": ""Death's Shadow"", ""value"":0.0},"
Bomberman,Delver (Other),38.5,0.0,0.0,"{""source"": ""Bomberman"", ""target"": ""Delver (Other)"", ""value"":0.0},","{""source"": ""Bomberman"", ""target"": ""Delver (Other)"", ""value"":0.0},"
